ra,dec,vmag,colour
254.2001592,-23.15032178,5.57,FFFFFFFF
234.4502446,-23.14151509,5.79,FFFFFFFF
197.2636792,-23.11797275,4.94,FFFFFFFF
91.63376334,-23.11077641,5.46,FFFFFFFF
111.747863,-23.08603328,5.65,FFFFFFFF
112.4642256,-23.02429924,4.85,FFFFFFFF
87.47295636,-22.97192372,5.87,FFFFFFFF
98.76408302,-22.96483318,4.54,FFFFFFFF
103.9455413,-22.9414495,5.29,FFFFFFFF
119.2148262,-22.88014849,4.20,FFFFFFFF
143.358732,-22.86401784,5.92,FFFFFFFF
111.9289107,-22.85919757,5.98,FFFFFFFF
89.05915111,-22.84005515,5.95,FFFFFFFF
167.9145262,-22.82560642,4.46,FFFFFFFF
75.68726911,-22.79508768,5.74,FFFFFFFF
270.4765874,-22.78029065,5.72,FFFFFFFF
92.44961008,-22.77449062,5.71,FFFFFFFF
283.542397,-22.7448202,4.86,FFFFFFFF
108.3500399,-22.67414589,5.99,FFFFFFFF
283.7794668,-22.67125323,5.00,FFFFFFFF
320.7519645,-22.66904892,5.63,FFFFFFFF
129.7836245,-22.6629058,5.05,FFFFFFFF
240.0833823,-22.62162024,2.29,FFFFFFFF
182.5313577,-22.61979211,3.02,FFFFFFFF
29.16732782,-22.52671153,4.92,FFFFFFFF
11.54845521,-22.52206718,5.49,FFFFFFFF
116.8023269,-22.51953536,5.90,FFFFFFFF
49.59206509,-22.51114978,4.86,FFFFFFFF
1.94523194,-22.50847542,5.93,FFFFFFFF
347.4786538,-22.45759248,4.71,FFFFFFFF
86.11656241,-22.44748663,3.59,FFFFFFFF
92.24111381,-22.42728352,5.49,FFFFFFFF
321.6667821,-22.41137838,3.77,FFFFFFFF
290.1589828,-22.40260314,5.59,FFFFFFFF
229.0959695,-22.39942083,5.52,FFFFFFFF
281.5857852,-22.39218449,5.37,FFFFFFFF
43.39695392,-22.37612257,5.93,FFFFFFFF
85.5581599,-22.37373687,5.88,FFFFFFFF
76.36521705,-22.37085673,3.19,FFFFFFFF
141.826239,-22.3434176,4.72,FFFFFFFF
113.5133581,-22.29618077,4.44,FFFFFFFF
185.1404611,-22.21583387,5.20,FFFFFFFF
185.0451437,-22.17562676,5.94,FFFFFFFF
11.18515547,-22.00633247,5.22,FFFFFFFF
91.7396542,-21.81229045,5.74,FFFFFFFF
304.5057302,-21.80990013,5.86,FFFFFFFF
322.1804835,-21.80716659,4.50,FFFFFFFF
291.5797236,-21.77668185,5.57,FFFFFFFF
49.87904033,-21.7579421,3.70,FFFFFFFF
286.1705577,-21.74135451,3.76,FFFFFFFF
12.00437854,-21.72247464,5.57,FFFFFFFF
273.5662923,-21.71310708,5.49,FFFFFFFF
265.857729,-21.68308566,4.86,FFFFFFFF
53.44686638,-21.63281597,4.26,FFFFFFFF
22.40041765,-21.62934677,5.11,FFFFFFFF
335.3982311,-21.59802435,5.12,FFFFFFFF
311.5415571,-21.51399111,5.91,FFFFFFFF
248.0341108,-21.46647783,4.45,FFFFFFFF
261.1751672,-21.44141348,5.82,FFFFFFFF
224.363965,-21.4112809,5.72,FFFFFFFF
279.476782,-21.39756504,5.93,FFFFFFFF
283.5003766,-21.35979587,5.68,FFFFFFFF
71.26729443,-21.28334113,5.72,FFFFFFFF
24.71544923,-21.27547447,5.58,FFFFFFFF
80.11213225,-21.23973932,4.70,FFFFFFFF
321.8118111,-21.19612774,5.78,FFFFFFFF
317.1400538,-21.19352539,5.30,FFFFFFFF
117.9293911,-21.17374245,5.62,FFFFFFFF
347.3615088,-21.17248555,3.68,FFFFFFFF
143.3019688,-21.11575904,5.02,FFFFFFFF
260.2508762,-21.11243499,4.39,FFFFFFFF
284.4324156,-21.10662433,3.52,FFFFFFFF
30.0009367,-21.07777193,3.99,FFFFFFFF
333.5750738,-21.07470081,5.33,FFFFFFFF
273.4408696,-21.05883031,3.84,FFFFFFFF
279.7226971,-21.05150199,5.85,FFFFFFFF
287.440974,-21.02352534,2.88,FFFFFFFF
234.5676753,-21.01615303,5.82,FFFFFFFF
42.75977464,-21.0039789,4.76,FFFFFFFF
33.25396814,-21.0002366,5.86,FFFFFFFF
239.4186232,-20.98302564,5.84,FFFFFFFF
94.74573891,-20.92562047,5.79,FFFFFFFF
353.3192713,-20.91452506,4.70,FFFFFFFF
57.14884582,-20.90293608,5.81,FFFFFFFF
107.9233786,-20.88311563,5.84,FFFFFFFF
87.82980343,-20.87751376,3.76,FFFFFFFF
345.68453,-20.87039619,5.97,FFFFFFFF
241.8512506,-20.8686541,4.31,FFFFFFFF
82.7817652,-20.86355455,5.53,FFFFFFFF
321.0399924,-20.85156019,5.38,FFFFFFFF
183.7482597,-20.84423329,5.82,FFFFFFFF
29.94245126,-20.82457549,5.43,FFFFFFFF
82.06135971,-20.75923214,2.81,FFFFFFFF
142.3027257,-20.74914438,5.66,FFFFFFFF
273.8037729,-20.7282667,5.29,FFFFFFFF
338.6729114,-20.70785949,5.21,FFFFFFFF
241.701802,-20.66913479,3.93,FFFFFFFF
284.3353236,-20.65633439,5.02,FFFFFFFF
318.9078771,-20.65169052,5.17,FFFFFFFF
351.511739,-20.64186122,4.38,FFFFFFFF
65.16248826,-20.63959902,5.38,FFFFFFFF
195.9417782,-20.58350964,5.58,FFFFFFFF
121.8251923,-20.55434589,5.33,FFFFFFFF
276.3376481,-20.54160918,4.81,FFFFFFFF
253.3552375,-20.41548861,5.86,FFFFFFFF
103.7614093,-20.40485094,5.80,FFFFFFFF
273.8040382,-20.38796936,5.96,FFFFFFFF
62.90073099,-20.35627812,5.80,FFFFFFFF
282.4171141,-20.32474038,5.22,FFFFFFFF
93.78500463,-20.27226037,5.88,FFFFFFFF
103.3871273,-20.22426366,4.82,FFFFFFFF
238.3335867,-20.16699405,5.04,FFFFFFFF
163.3728402,-20.13815014,5.23,FFFFFFFF
103.905829,-20.13659348,4.66,FFFFFFFF
350.7429228,-20.10034505,3.96,FFFFFFFF
323.7127878,-20.08438179,5.70,FFFFFFFF
125.338435,-20.07901245,5.58,FFFFFFFF
5.44264511,-20.05799253,5.61,FFFFFFFF
75.35649111,-20.05188078,4.91,FFFFFFFF
36.64651715,-20.04286354,5.89,FFFFFFFF
246.025822,-20.03721137,4.48,FFFFFFFF
94.55721559,-19.96699189,5.51,FFFFFFFF
198.9940927,-19.94282246,5.21,FFFFFFFF
198.545707,-19.93133468,5.31,FFFFFFFF
250.473642,-19.92447879,5.55,FFFFFFFF
316.1013526,-19.85493122,4.82,FFFFFFFF
241.3593121,-19.80539286,2.56,FFFFFFFF
241.3607302,-19.80184191,4.90,FFFFFFFF
228.0554674,-19.79163143,4.54,FFFFFFFF
296.5909135,-19.76089482,4.87,FFFFFFFF
137.9948789,-19.74774055,5.72,FFFFFFFF
114.1709948,-19.70235325,5.69,FFFFFFFF
81.49926259,-19.69535296,5.78,FFFFFFFF
235.4867445,-19.67857446,4.75,FFFFFFFF
70.11039135,-19.67125686,4.32,FFFFFFFF
233.152971,-19.67036366,5.50,FFFFFFFF
115.0563803,-19.66089028,5.92,FFFFFFFF
180.2132084,-19.65899848,5.28,FFFFFFFF
341.8882813,-19.61287445,5.24,FFFFFFFF
127.8789333,-19.57743956,5.42,FFFFFFFF
324.2700949,-19.46601352,4.51,FFFFFFFF
242.9989188,-19.46064684,4.00,FFFFFFFF
67.16256011,-19.45859808,5.95,FFFFFFFF
113.3314575,-19.41235409,5.64,FFFFFFFF
143.085123,-19.40032613,5.74,FFFFFFFF
238.7515437,-19.38288098,5.95,FFFFFFFF
234.7271137,-19.30170914,5.36,FFFFFFFF
287.0695803,-19.29028615,5.56,FFFFFFFF
99.17082883,-19.25570928,3.95,FFFFFFFF
285.7658477,-19.24565829,5.96,FFFFFFFF
122.2568477,-19.24500094,4.40,FFFFFFFF
91.92345906,-19.16600403,5.28,FFFFFFFF
304.8483302,-19.1185068,5.28,FFFFFFFF
298.0500211,-19.04486185,5.88,FFFFFFFF
103.3285123,-19.03277877,5.65,FFFFFFFF
110.5563752,-19.01658444,4.94,FFFFFFFF
148.7176546,-19.00926985,4.94,FFFFFFFF
289.4086899,-18.95288215,4.88,FFFFFFFF
3.66013628,-18.93268628,4.44,FFFFFFFF
357.8388409,-18.90915459,5.17,FFFFFFFF
325.6642385,-18.86630105,4.72,FFFFFFFF
275.3457853,-18.85998365,5.76,FFFFFFFF
340.8968856,-18.83030716,4.68,FFFFFFFF
170.8419684,-18.77990277,5.08,FFFFFFFF
277.5493464,-18.72857432,5.63,FFFFFFFF
214.6595677,-18.71588164,5.86,FFFFFFFF
356.5035092,-18.67836913,5.28,FFFFFFFF
71.033124,-18.66654311,5.53,FFFFFFFF
99.09524032,-18.65994454,5.71,FFFFFFFF
307.4745493,-18.58298474,5.94,FFFFFFFF
41.27492276,-18.57265077,4.47,FFFFFFFF
49.67113524,-18.55964006,5.72,FFFFFFFF
85.84024542,-18.55744324,5.73,FFFFFFFF
332.2457943,-18.51957349,5.80,FFFFFFFF
93.82379533,-18.47701325,5.99,FFFFFFFF
246.7559929,-18.45619698,4.22,FFFFFFFF
277.8595863,-18.40264541,5.12,FFFFFFFF
119.9668965,-18.39914242,4.61,FFFFFFFF
176.1906623,-18.35061467,4.71,FFFFFFFF
137.2677025,-18.32859911,5.73,FFFFFFFF
199.60405,-18.30861062,4.74,FFFFFFFF
290.4618029,-18.30816237,5.84,FFFFFFFF
164.9447866,-18.29909723,4.08,FFFFFFFF
356.0502591,-18.27692862,5.24,FFFFFFFF
133.8017463,-18.24120659,5.75,FFFFFFFF
99.47260802,-18.23745713,4.42,FFFFFFFF
294.2638942,-18.23101861,5.66,FFFFFFFF
306.8300145,-18.21169433,5.08,FFFFFFFF
213.850471,-18.20066197,5.53,FFFFFFFF
310.0123271,-18.1386063,5.15,FFFFFFFF
207.468102,-18.13407618,4.96,FFFFFFFF
79.7093162,-18.13019946,5.96,FFFFFFFF
349.8504397,-18.07539972,5.96,FFFFFFFF
11.93000731,-18.06142264,5.70,FFFFFFFF
355.3938075,-18.02690134,5.36,FFFFFFFF
10.89678452,-17.9866841,2.04,FFFFFFFF
319.4886524,-17.98513635,5.40,FFFFFFFF
95.6749475,-17.95591658,1.98,FFFFFFFF
3.04145374,-17.93821766,5.29,FFFFFFFF
313.6993848,-17.92285285,5.78,FFFFFFFF
111.7832983,-17.86486511,5.60,FFFFFFFF
206.8556441,-17.85976354,5.41,FFFFFFFF
290.4182304,-17.84725155,3.92,FFFFFFFF
83.18255798,-17.82229227,2.58,FFFFFFFF
355.4408226,-17.81653327,4.82,FFFFFFFF
307.2150986,-17.81366828,4.77,FFFFFFFF
250.3933179,-17.74216462,4.91,FFFFFFFF
200.7547721,-17.73520402,5.36,FFFFFFFF
171.2207634,-17.68401748,4.06,FFFFFFFF
35.52073828,-17.66202807,5.89,FFFFFFFF
257.0618847,-17.60896664,5.98,FFFFFFFF
125.4777603,-17.58630046,5.71,FFFFFFFF
183.9519494,-17.5419837,2.58,FFFFFFFF
54.07246744,-17.46704107,5.24,FFFFFFFF
97.15587229,-17.46603282,5.76,FFFFFFFF
274.298455,-17.37385188,5.81,FFFFFFFF
0.93488487,-17.33597002,4.55,FFFFFFFF
161.716937,-17.29683026,5.44,FFFFFFFF
316.4865808,-17.23271095,4.08,FFFFFFFF
117.421534,-17.228123,5.17,FFFFFFFF
271.9516824,-17.15430069,5.52,FFFFFFFF
179.004098,-17.15080863,5.17,FFFFFFFF
151.7895405,-17.14159635,5.59,FFFFFFFF
102.5907213,-17.08455798,5.77,FFFFFFFF
104.0342764,-17.05424675,4.36,FFFFFFFF
81.11861918,-16.97574213,5.64,FFFFFFFF
71.90088443,-16.93486728,5.49,FFFFFFFF
28.21703176,-16.92912351,5.78,FFFFFFFF
159.6458878,-16.87663687,4.91,FFFFFFFF
233.2301155,-16.85280725,5.53,FFFFFFFF
156.5229377,-16.83609584,3.83,FFFFFFFF
320.5615726,-16.83455521,4.28,FFFFFFFF
94.42388578,-16.81591325,5.15,FFFFFFFF
336.6422815,-16.74214759,5.55,FFFFFFFF
73.77841969,-16.74064825,5.71,FFFFFFFF
238.4561544,-16.7296223,4.13,FFFFFFFF
232.0641585,-16.7164031,5.64,FFFFFFFF
101.2885411,-16.71314306,-1.44,FFFFFFFF
134.1422165,-16.70868242,5.95,FFFFFFFF
325.0222594,-16.66225343,3.69,FFFFFFFF
94.03206851,-16.61800865,5.97,FFFFFFFF
247.7849789,-16.61264015,4.29,FFFFFFFF
232.6682815,-16.60945806,5.82,FFFFFFFF
240.0832453,-16.53238334,5.47,FFFFFFFF
1.08233885,-16.52888969,5.78,FFFFFFFF
187.4665965,-16.51509397,2.94,FFFFFFFF
91.24638576,-16.48442713,4.92,FFFFFFFF
73.82767537,-16.41785525,5.71,FFFFFFFF
109.8670059,-16.39491266,5.70,FFFFFFFF
62.32431793,-16.38587725,5.45,FFFFFFFF
74.75599103,-16.37633681,5.65,FFFFFFFF
283.879258,-16.37618751,5.56,FFFFFFFF
164.8789751,-16.35368059,5.88,FFFFFFFF
72.13553607,-16.32958093,5.76,FFFFFFFF
212.7103479,-16.30200362,4.93,FFFFFFFF
295.1805884,-16.29314555,5.30,FFFFFFFF
343.6900201,-16.27174207,5.53,FFFFFFFF
226.6567431,-16.25676124,5.19,FFFFFFFF
122.3689163,-16.24890678,5.66,FFFFFFFF
72.54828803,-16.21728342,5.03,FFFFFFFF
78.2328046,-16.20542901,3.29,FFFFFFFF
111.1674599,-16.20142374,5.18,FFFFFFFF
198.0145192,-16.1979034,5.04,FFFFFFFF
188.0186865,-16.19586556,4.30,FFFFFFFF
162.405967,-16.19413208,3.11,FFFFFFFF
206.1242468,-16.17905873,5.55,FFFFFFFF
134.6824366,-16.13324587,5.80,FFFFFFFF
326.759522,-16.12656595,2.85,FFFFFFFF
310.1356647,-16.12435941,5.79,FFFFFFFF
295.6295525,-16.12397392,5.06,FFFFFFFF
222.7199054,-16.04161047,2.75,FFFFFFFF
314.4192234,-16.03154355,5.89,FFFFFFFF
222.6719322,-15.99709226,5.15,FFFFFFFF
201.863492,-15.97363075,4.76,FFFFFFFF
290.4317584,-15.95500233,4.52,FFFFFFFF
130.4305582,-15.94314865,4.87,FFFFFFFF
26.02136441,-15.93955597,3.49,FFFFFFFF
139.8879649,-15.83453443,5.79,FFFFFFFF
275.0365352,-15.83160305,5.39,FFFFFFFF
343.6626635,-15.82075994,3.27,FFFFFFFF
269.0793386,-15.81236072,5.93,FFFFFFFF
123.3332293,-15.78821451,4.99,FFFFFFFF
257.5944266,-15.72514757,2.43,FFFFFFFF
23.65717247,-15.6763527,5.62,FFFFFFFF
236.0184183,-15.67267949,5.41,FFFFFFFF
286.4215809,-15.66039343,5.93,FFFFFFFF
105.9395549,-15.63325876,4.11,FFFFFFFF
283.679647,-15.60302217,5.08,FFFFFFFF
109.0607515,-15.58565483,5.46,FFFFFFFF
142.5939135,-15.57719292,5.86,FFFFFFFF
264.4008514,-15.57103656,5.94,FFFFFFFF
299.4875847,-15.49126255,5.01,FFFFFFFF
295.8893675,-15.46965541,5.49,FFFFFFFF
2.81628415,-15.46732287,4.89,FFFFFFFF
355.6158887,-15.44797581,5.27,FFFFFFFF
23.99565496,-15.40021584,5.41,FFFFFFFF
264.3967718,-15.39840835,3.54,FFFFFFFF
203.2153687,-15.36301232,5.52,FFFFFFFF
36.50156687,-15.34111517,5.88,FFFFFFFF
30.74397324,-15.30594985,5.87,FFFFFFFF
115.0967169,-15.26385208,4.98,FFFFFFFF
353.7055442,-15.24579181,5.95,FFFFFFFF
38.02198846,-15.2443199,4.74,FFFFFFFF
318.9367817,-15.17151251,5.31,FFFFFFFF
102.2405763,-15.14471091,5.39,FFFFFFFF
291.5459647,-15.05325005,5.71,FFFFFFFF
350.6629198,-15.03938012,5.19,FFFFFFFF
309.8179845,-14.95471233,5.24,FFFFFFFF
91.53889172,-14.93528629,4.67,FFFFFFFF
126.4816525,-14.9297554,5.96,FFFFFFFF
244.7518036,-14.87282262,5.97,FFFFFFFF
278.1805093,-14.8656543,5.47,FFFFFFFF
278.412517,-14.85359142,5.74,FFFFFFFF
147.8695103,-14.84654997,4.11,FFFFFFFF
118.0786806,-14.84617833,5.69,FFFFFFFF
86.73895728,-14.82194717,3.55,FFFFFFFF
101.4975051,-14.79608441,5.30,FFFFFFFF
233.881414,-14.78955365,3.91,FFFFFFFF
305.2526935,-14.78140119,3.05,FFFFFFFF
169.835511,-14.77904358,3.56,FFFFFFFF
326.0040782,-14.7493955,5.96,FFFFFFFF
266.9033027,-14.72578118,5.93,FFFFFFFF
21.40503869,-14.59875437,4.90,FFFFFFFF
92.39389063,-14.58469045,5.56,FFFFFFFF
258.8345646,-14.58412556,5.98,FFFFFFFF
139.2822172,-14.57405765,5.83,FFFFFFFF
277.299383,-14.56580499,4.67,FFFFFFFF
116.4869864,-14.56382026,5.03,FFFFFFFF
247.4454288,-14.5508975,5.66,FFFFFFFF
40.39221887,-14.54941172,5.98,FFFFFFFF
355.6803536,-14.54474243,4.49,FFFFFFFF
113.4498661,-14.52390109,4.82,FFFFFFFF
114.0162398,-14.49277322,5.66,FFFFFFFF
87.4023119,-14.48354987,5.49,FFFFFFFF
314.6744707,-14.48308081,5.95,FFFFFFFF
101.7128908,-14.42599569,5.28,FFFFFFFF
357.6385963,-14.40143843,5.70,FFFFFFFF
325.7683345,-14.39975885,5.88,FFFFFFFF
110.2428829,-14.36048847,5.59,FFFFFFFF
69.83182532,-14.35888729,5.46,FFFFFFFF
145.0765798,-14.33224542,5.07,FFFFFFFF
69.54529558,-14.303587,3.86,FFFFFFFF
294.3936528,-14.30144432,5.46,FFFFFFFF
239.5474012,-14.27931773,4.95,FFFFFFFF
358.1252011,-14.251207,5.85,FFFFFFFF
354.9459868,-14.22204281,4.97,FFFFFFFF
89.10132627,-14.16803805,3.71,FFFFFFFF
222.3295457,-14.14898587,5.32,FFFFFFFF
99.81965168,-14.14574673,4.82,FFFFFFFF
165.0487455,-14.08329867,5.86,FFFFFFFF
341.928129,-14.05640541,5.68,FFFFFFFF
325.38722,-14.0468604,5.16,FFFFFFFF
104.0276949,-14.04344644,5.00,FFFFFFFF
80.8756493,-13.92734983,5.25,FFFFFFFF
291.339842,-13.89726417,5.72,FFFFFFFF
117.943099,-13.89719057,5.16,FFFFFFFF
331.6091889,-13.86954013,4.29,FFFFFFFF
188.1503608,-13.85897407,5.74,FFFFFFFF
41.03064356,-13.85867594,4.24,FFFFFFFF
122.666569,-13.79934746,5.53,FFFFFFFF
163.574087,-13.75805882,5.65,FFFFFFFF
111.2851555,-13.75197556,5.79,FFFFFFFF
93.93699498,-13.71838696,5.00,FFFFFFFF
300.4940717,-13.63724241,5.69,FFFFFFFF
342.3979576,-13.59253756,4.05,FFFFFFFF
157.7494078,-13.5884676,5.59,FFFFFFFF
185.2321492,-13.56574902,5.14,FFFFFFFF
12.35647376,-13.56101709,5.59,FFFFFFFF
328.3232659,-13.55180134,5.08,FFFFFFFF
131.5938644,-13.54770494,4.32,FFFFFFFF
336.1126249,-13.52940359,5.76,FFFFFFFF
79.41769273,-13.51970778,5.48,FFFFFFFF
143.2324132,-13.51680632,5.95,FFFFFFFF
59.50720862,-13.50824471,2.97,FFFFFFFF
349.7771211,-13.45844256,5.20,FFFFFFFF
349.7765417,-13.45472222,5.19,FFFFFFFF
159.3885311,-13.38445095,4.89,FFFFFFFF
214.7775077,-13.37116634,4.52,FFFFFFFF
99.19416835,-13.32097688,5.95,FFFFFFFF
334.752902,-13.30497087,5.96,FFFFFFFF
203.6686604,-13.21430591,5.92,FFFFFFFF
174.6664877,-13.20224958,5.48,FFFFFFFF
79.89385817,-13.17677698,4.29,FFFFFFFF
151.2812186,-13.06467435,4.60,FFFFFFFF
354.4147458,-13.06030596,5.66,FFFFFFFF
21.71481835,-13.05653391,5.51,FFFFFFFF
67.27885535,-13.04836725,5.61,FFFFFFFF
190.3167641,-13.01392023,5.17,FFFFFFFF
78.30785422,-12.94128833,4.36,FFFFFFFF
122.8180055,-12.92701835,4.72,FFFFFFFF
321.0476605,-12.8781302,5.48,FFFFFFFF
265.3538188,-12.87517268,4.24,FFFFFFFF
260.2068148,-12.846882,4.32,FFFFFFFF
284.8491772,-12.84046242,5.51,FFFFFFFF
334.2001814,-12.83144751,5.34,FFFFFFFF
188.3927875,-12.83032829,5.58,FFFFFFFF
152.5248314,-12.81565791,5.30,FFFFFFFF
61.09461008,-12.79233884,5.62,FFFFFFFF
305.1658615,-12.75904403,4.77,FFFFFFFF
241.9018359,-12.74534315,5.75,FFFFFFFF
201.6801856,-12.70761258,5.27,FFFFFFFF
52.40009401,-12.67474889,5.57,FFFFFFFF
124.5990846,-12.62976955,5.95,FFFFFFFF
303.1073137,-12.61702214,5.84,FFFFFFFF
2.67810574,-12.57980381,5.84,FFFFFFFF
59.87555244,-12.57433214,5.61,FFFFFFFF
304.5134103,-12.54485877,3.58,FFFFFFFF
312.6737568,-12.54472977,5.87,FFFFFFFF
74.98213784,-12.5372045,4.78,FFFFFFFF
126.6750288,-12.53453988,5.52,FFFFFFFF
304.4119005,-12.50821403,4.30,FFFFFFFF
76.853675,-12.49100914,5.97,FFFFFFFF
130.0063307,-12.47537441,4.98,FFFFFFFF
206.4847113,-12.42654721,5.50,FFFFFFFF
97.84591544,-12.39190922,5.16,FFFFFFFF
230.9677565,-12.36941286,5.72,FFFFFFFF
137.2979261,-12.35770752,5.76,FFFFFFFF
171.789897,-12.3568071,5.93,FFFFFFFF
152.6474879,-12.35383921,3.61,FFFFFFFF
79.99596151,-12.31560456,5.29,FFFFFFFF
36.48755111,-12.290452,4.88,FFFFFFFF
288.3146494,-12.28250973,5.51,FFFFFFFF
159.1342612,-12.22848702,5.71,FFFFFFFF
116.9865921,-12.19289276,5.48,FFFFFFFF
69.72330721,-12.12307828,4.99,FFFFFFFF
56.53542672,-12.1017353,4.43,FFFFFFFF
58.81739077,-12.09905104,5.99,FFFFFFFF
103.5478363,-12.03859273,4.08,FFFFFFFF
275.8006979,-12.01470763,5.71,FFFFFFFF
139.9433282,-11.97488214,4.77,FFFFFFFF
356.8164221,-11.91089898,5.74,FFFFFFFF
223.5954416,-11.89833043,5.78,FFFFFFFF
39.89054885,-11.87158159,4.83,FFFFFFFF
78.07453075,-11.86914287,4.45,FFFFFFFF
77.84521813,-11.84922715,5.60,FFFFFFFF
243.4621188,-11.83772219,5.24,FFFFFFFF
88.68160633,-11.77426082,5.62,FFFFFFFF
95.35299081,-11.77324372,5.48,FFFFFFFF
355.2869629,-11.68066248,5.89,FFFFFFFF
343.3695464,-11.61651887,5.80,FFFFFFFF
186.2991703,-11.61051268,5.95,FFFFFFFF
332.6561023,-11.56495901,5.43,FFFFFFFF
111.9652608,-11.55686168,5.79,FFFFFFFF
96.04313846,-11.53000982,5.21,FFFFFFFF
224.1921129,-11.4097279,5.48,FFFFFFFF
14.68286462,-11.37993895,5.62,FFFFFFFF
241.090125,-11.37355556,4.16,FFFFFFFF
317.3983034,-11.37165474,4.50,FFFFFFFF
326.6336675,-11.36593201,5.57,FFFFFFFF
25.4366587,-11.32366816,5.75,FFFFFFFF
165.8122009,-11.30320923,5.51,FFFFFFFF
106.6698695,-11.29401875,5.41,FFFFFFFF
52.00395041,-11.28648689,5.74,FFFFFFFF
14.00627513,-11.26650685,5.35,FFFFFFFF
108.2799809,-11.2513606,5.77,FFFFFFFF
263.6931216,-11.24200693,5.54,FFFFFFFF
53.9902171,-11.19397792,5.56,FFFFFFFF
201.2983523,-11.16124491,0.98,FFFFFFFF
224.7235168,-11.14386422,5.88,FFFFFFFF
278.759848,-10.97719406,5.12,FFFFFFFF
264.5396373,-10.92624683,5.74,FFFFFFFF
171.1525225,-10.85938276,4.81,FFFFFFFF
277.8570535,-10.79579343,5.77,FFFFFFFF
252.4582214,-10.78280069,4.64,FFFFFFFF
35.50600237,-10.77733458,5.43,FFFFFFFF
297.6950126,-10.76358902,5.38,FFFFFFFF
196.9741787,-10.74038528,5.15,FFFFFFFF
27.39662961,-10.68618074,4.66,FFFFFFFF
337.6617292,-10.67788619,4.82,FFFFFFFF
12.53218487,-10.64377045,5.17,FFFFFFFF
11.04752272,-10.60927365,4.77,FFFFFFFF
90.46010757,-10.59793918,4.92,FFFFFFFF
108.9300996,-10.58360286,5.95,FFFFFFFF
249.2897085,-10.5671518,2.54,FFFFFFFF
293.7802219,-10.56043644,5.12,FFFFFFFF
257.4496578,-10.5230375,5.43,FFFFFFFF
1.1255098,-10.50949443,4.99,FFFFFFFF
55.89099355,-10.48561144,5.59,FFFFFFFF
180.1848635,-10.44483921,5.54,FFFFFFFF
27.86504416,-10.33494526,3.74,FFFFFFFF
197.4387014,-10.32930884,5.95,FFFFFFFF
81.25725926,-10.3288454,5.60,FFFFFFFF
112.3421284,-10.326657,5.75,FFFFFFFF
231.0497089,-10.32189476,4.92,FFFFFFFF
213.2239209,-10.274044,4.18,FFFFFFFF
74.96017027,-10.26299266,5.39,FFFFFFFF
63.59872149,-10.2558889,4.87,FFFFFFFF
91.36258158,-10.24265912,5.88,FFFFFFFF
17.14693197,-10.181928,3.46,FFFFFFFF
203.2420465,-10.16490767,5.21,FFFFFFFF
281.6805172,-10.12503854,5.69,FFFFFFFF
101.6625961,-10.10736196,5.66,FFFFFFFF
97.54700158,-10.08150589,5.92,FFFFFFFF
243.0000065,-10.06418514,4.93,FFFFFFFF
233.5438322,-10.06395962,4.61,FFFFFFFF
357.5610343,-9.9743269,5.93,FFFFFFFF
45.48372163,-9.96139327,5.84,FFFFFFFF
299.9478726,-9.95728408,5.87,FFFFFFFF
108.5646775,-9.94753938,5.90,FFFFFFFF
308.097973,-9.85364143,5.66,FFFFFFFF
162.4311786,-9.85262893,5.85,FFFFFFFF
16.52137513,-9.83936845,5.58,FFFFFFFF
174.1706188,-9.80225368,4.70,FFFFFFFF
16.94216802,-9.78559168,5.71,FFFFFFFF
282.743771,-9.77410171,5.82,FFFFFFFF
269.7566566,-9.77334973,3.32,FFFFFFFF
55.81231706,-9.76519868,3.52,FFFFFFFF
321.3042388,-9.74814011,5.71,FFFFFFFF
314.2251244,-9.69751669,5.49,FFFFFFFF
86.93911641,-9.66960186,2.07,FFFFFFFF
349.7402122,-9.610731,4.99,FFFFFFFF
3.72708897,-9.56955053,5.77,FFFFFFFF
89.76794851,-9.55813955,5.04,FFFFFFFF
140.1209416,-9.55562948,4.80,FFFFFFFF
115.3119861,-9.55108315,3.94,FFFFFFFF
193.5882255,-9.53894647,4.77,FFFFFFFF
311.9188857,-9.49568988,3.78,FFFFFFFF
53.23509009,-9.45830584,3.72,FFFFFFFF
40.05209879,-9.45268375,5.79,FFFFFFFF
188.4449886,-9.45207768,5.48,FFFFFFFF
94.71075178,-9.38996323,5.36,FFFFFFFF
229.2519659,-9.38286694,2.61,FFFFFFFF
320.7344643,-9.31927297,5.99,FFFFFFFF
211.6787772,-9.31352509,5.46,FFFFFFFF
117.5440688,-9.1834416,5.60,FFFFFFFF
233.6105515,-9.18334968,5.16,FFFFFFFF
349.4758484,-9.1824899,4.41,FFFFFFFF
100.4848594,-9.16742468,5.21,FFFFFFFF
348.9719873,-9.08769554,4.24,FFFFFFFF
326.2510288,-9.08242443,5.10,FFFFFFFF
280.5684255,-9.05255357,4.70,FFFFFFFF
88.03221102,-9.04197853,5.95,FFFFFFFF
334.2191674,-9.04003734,5.80,FFFFFFFF
101.9050983,-8.99850109,5.08,FFFFFFFF
358.2103846,-8.99669856,5.76,FFFFFFFF
197.1353667,-8.98422912,5.57,FFFFFFFF
313.1633575,-8.98323782,4.73,FFFFFFFF
68.54913224,-8.96998497,5.24,FFFFFFFF
275.9148076,-8.93451038,4.66,FFFFFFFF
162.5752473,-8.89772694,5.80,FFFFFFFF
