object_id,object_category,object_type,dec,ra,proper_names,bayer_designation,flamsteed_designation,hipparcos_number,hd_number,messier_number,caldwell_number,ngc_number,ic_number,constellations_abbreviations,mag,bv,distance,colour
56673,Star,Unknown,-33.57005728,174.1456038,,,22 Crt,56620,,,,,,Hya,5.71,1.02,,
56674,Star,Unknown,-36.12129606,174.1474913,,,,56621,,,,,,Cen,6.81,0.258,,
56675,Star,Unknown,56.13535037,174.148724,,,,56622,,,,,,UMa,7.16,0.71,,
56676,Star,Unknown,-34.64647203,174.1561004,,,,56623,,,,,,Hya,7.57,0.495,,
56677,Star,Unknown,12.17725263,174.160738,,,,56624,,,,,,Leo,7.99,0.408,,
56678,Star,Unknown,-73.3536401,174.1612771,,,,56625,,,,,,Mus,7.84,0.342,,
56679,Star,Unknown,-40.52466742,174.1615918,,,,56626,,,,,,Cen,8.61,0.916,,
56680,Star,Unknown,22.38890935,174.1641856,,,,56627,,,,,,Leo,9.34,1.01,,
56681,Star,Unknown,54.35143813,174.1666249,,,,56628,,,,,,UMa,10.55,0.943,,
56682,Star,Unknown,-55.15163969,174.1675157,,,,56629,,,,,,Cen,8.89,0.316,,
56683,Star,Unknown,39.19062516,174.1703717,,,,56630,,,,,,UMa,10.01,1.29,,
56684,Star,Unknown,-9.31307168,174.1694141,,,,56631,,,,,,Crt,7.4,0.061,,
56685,Star,Unknown,-37.23718656,174.1696799,,,,56632,,,,,,Cen,6.3,0.062,,
56686,Star,Unknown,-9.80224683,174.1704724,,tet Crt,21 Crt,56633,,,,,,Crt,4.7,-0.073,,
56687,Star,Unknown,-69.25088938,174.1713163,,,,56634,,,,,,Mus,9.3,0.148,,
56688,Star,Unknown,-18.96960805,174.1767136,,,,56635,,,,,,Crt,9.65,0.832,,
56689,Star,Unknown,11.66980559,174.1778923,,,,56636,,,,,,Leo,8.93,0.381,,
56690,Star,Unknown,18.44619562,174.1788106,,,,56637,,,,,,Leo,8.81,0.46,,
56691,Star,Unknown,21.05977135,174.1870611,,,,56638,,,,,,Leo,9.4,0.765,,
56692,Star,Unknown,-24.43917344,174.1902523,,,,56639,,,,,,Crt,6.97,1.423,,
56693,Star,Unknown,-37.0390739,174.200765,,,,56640,,,,,,Cen,7.94,1.082,,
56694,Star,Unknown,-12.35063962,174.2077097,,,,56641,,,,,,Crt,8.86,0.804,,
56695,Star,Unknown,19.43650472,174.2099596,,,,56642,,,,,,Leo,10.59,0.724,,
56696,Star,Unknown,-8.92136061,174.2162991,,,,56643,,,,,,Crt,9.12,1.173,,
56697,Star,Unknown,-49.00167157,174.2283662,,,,56644,,,,,,Cen,10.9,0.196,,
56698,Star,Unknown,-20.96798059,174.2330101,,,,56645,,,,,,Crt,7.81,1.068,,
56699,Star,Unknown,10.5105097,174.2367425,,,,56646,,,,,,Leo,8.24,0.527,,
56700,Star,Unknown,-0.82374868,174.2372109,,ups Leo,91 Leo,56647,,,,,,Leo,4.3,0.983,,
56701,Star,Unknown,14.01323393,174.2385357,,,,56648,,,,,,Leo,8.86,0.476,,
56702,Star,Unknown,-38.95954215,174.2417259,,,,56649,,,,,,Cen,6.95,0.045,,
56703,Star,Unknown,75.11904634,174.2437642,,,,56650,,,,,,Dra,8.18,1.581,,
56704,Star,Unknown,-51.97039355,174.2444397,,,,56651,,,,,,Cen,8.92,1.073,,
56705,Star,Unknown,42.03639735,174.2476814,,,,56652,,,,,,UMa,8.82,0.438,,
56706,Star,Unknown,56.99565613,174.2484385,,,,56653,,,,,,UMa,8.67,1.123,,
56707,Star,Unknown,-74.0379477,174.2493339,,,,56655,,,,,,Mus,9.25,0.318,,
56708,Star,Unknown,-22.94808421,174.2494566,,,,56654,,,,,,Crt,6.51,1.259,,
56709,Star,Unknown,-61.28344222,174.2521859,,,,56656,,,,,,Cen,5.14,1.105,,
56710,Star,Unknown,-32.98818394,174.2550713,,,23 Crt,56657,,,,,,Hya,6.32,0.439,,
56711,Star,Unknown,52.3375856,174.2557844,,,,56658,,,,,,UMa,10.37,1.146,,
56712,Star,Unknown,37.13323838,174.2595607,,,,56659,,,,,,UMa,9.84,1.25,,
56713,Star,Unknown,-62.48536186,174.2666793,,,,56660,,,,,,Cen,8.24,1.706,,
56714,Star,Unknown,55.8060641,174.2671276,,,,56661,,,,,,UMa,9.73,0.322,,
56715,Star,Unknown,29.79953872,174.2712703,,,,56662,,,,,,UMa,12.49,-0.072,,
56716,Star,Unknown,9.65351592,174.2763429,,,,56663,,,,,,Leo,10.2,0.727,,
56717,Star,Unknown,-39.47000089,174.2838174,,,,56664,,,,,,Cen,8.7,0.445,,
56718,Star,Unknown,51.15450146,174.2846185,,,,56665,,,,,,UMa,7.94,0.98,,
56719,Star,Unknown,85.61732282,174.2873181,,,,56666,,,,,,Cam;UMi,7.32,0.39,,
56720,Star,Unknown,-49.69684332,174.2869395,,,,56667,,,,,,Cen,9.39,0.512,,
56721,Star,Unknown,4.96298538,174.2886864,,,,56668,,,,,,Leo,8.42,1.044,,
56722,Star,Unknown,67.09592573,174.2888586,,,,56669,,,,,,Dra,10.89,0.633,,
56723,Star,Unknown,36.2159146,174.305439,,,,56671,,,,,,UMa,8.53,0.57,,
56724,Star,Unknown,41.10401633,174.306166,,,,56670,,,,,,UMa,9.35,0.623,,
56725,Star,Unknown,27.77387646,174.3078139,,,,56672,,,,,,Leo,7.66,1.068,,
56726,Star,Unknown,-69.67421619,174.3110726,,,,56673,,,,,,Mus,6.62,0.518,,
56727,Star,Unknown,46.14204365,174.3148894,,,,56674,,,,,,UMa,8.27,0.446,,
56728,Star,Unknown,-75.89654386,174.3151477,,pi Cha,,56675,,,,,,Cha,5.64,0.362,,
56729,Star,Unknown,-0.57803013,174.31984,,,,56676,,,,,,Vir;Leo,7.73,1.129,,
56730,Star,Unknown,-1.08255187,174.3198197,,,,56677,,,,,,Vir;Leo,9.61,0.684,,
56731,Star,Unknown,-65.05126894,174.3209181,,,,56678,,,,,,Mus,9.57,0.2,,
56732,Star,Unknown,6.27003498,174.3243632,,,,56679,,,,,,Leo,7.12,0.217,,
56733,Star,Unknown,-66.89802443,174.3307694,,,,56680,,,,,,Mus,8.51,0.458,,
56734,Star,Unknown,1.93742169,174.333444,,,,56681,,,,,,Vir;Leo,9.12,1.383,,
56735,Star,Unknown,2.56266858,174.3336343,,,,56682,,,,,,Vir;Leo,10.71,0.551,,
56736,Star,Unknown,-12.34719748,174.3338122,,,,56683,,,,,,Crt,7.15,1.089,,
56737,Star,Unknown,-21.46333125,174.3399823,,,,56684,,,,,,Crt,9.18,0.956,,
56738,Star,Unknown,47.46247823,174.3524025,,,,56685,,,,,,UMa,10.03,,,
56739,Star,Unknown,62.19637156,174.3523216,,,,56686,,,,,,UMa,7.33,1.577,,
56740,Star,Unknown,25.80267517,174.353026,,,,56687,,,,,,Leo,8.89,0.95,,
56741,Star,Unknown,-53.73857808,174.3539554,,,,56688,,,,,,Cen,7.89,1.26,,
56742,Star,Unknown,-2.89217557,174.3565564,,,,56689,,,,,,Vir;Leo,8.46,1.606,,
56743,Star,Unknown,25.42026656,174.3597352,,,,56690,,,,,,Leo,8.17,0.548,,
56744,Star,Unknown,-1.4849031,174.3625464,,,,56691,,,,,,Vir;Leo,8.11,0.473,,
56745,Star,Unknown,-63.68298552,174.367062,,,,56692,,,,,,Cen,8.37,0.092,,
56746,Star,Unknown,61.51003849,174.3697521,,,,56693,,,,,,UMa,9.56,0.959,,
56747,Star,Unknown,-36.7270146,174.3714125,,,,56694,,,,,,Cen,7.56,0.481,,
56748,Star,Unknown,-42.41162263,174.3760368,,,,56695,,,,,,Cen,9.24,0.37,,
56749,Star,Unknown,-47.30471665,174.3822099,,,,56696,,,,,,Cen,7.81,0.315,,
56750,Star,Unknown,-3.63402596,174.3855768,,,,56697,,,,,,Vir,9.98,0.54,,
56751,Star,Unknown,-39.35884177,174.3858209,,,,56698,,,,,,Cen,6.85,1.571,,
56752,Star,Unknown,-4.50529357,174.3897103,,,,56699,,,,,,Vir,7.81,1.113,,
56753,Star,Unknown,-60.36490606,174.3916429,,,,56701,,,,,,Cen,7.05,0.228,,
56754,Star,Unknown,-47.74730936,174.3916279,,C03 Cen,,56700,,,,,,Cen,5.46,1.23,,
56755,Star,Unknown,-60.90322974,174.3919013,,,,56702,,,,,,Cen,6.56,1.276,,
56756,Star,Unknown,-16.92693388,174.3949373,,,,56703,,,,,,Crt,9.96,0.471,,
56757,Star,Unknown,-16.93071124,174.3950615,,,,56705,,,,,,Crt,9.13,0.223,,
56758,Star,Unknown,27.44560262,174.3948506,,,,56704,,,,,,Leo,8.16,1.24,,
56759,Star,Unknown,-85.48647382,174.3972291,,,,56706,,,,,,Oct,7.47,0.409,,
56760,Star,Unknown,-53.36957857,174.4010418,,,,56707,,,,,,Cen,8.78,0.5,,
56761,Star,Unknown,44.71631762,174.4031281,,,,56708,,,,,,UMa,6.84,0.027,,
56762,Star,Unknown,-46.70968945,174.4043359,Przybylski's Star,,,56709,,,,,,Cen,8.02,0.757,,
56763,Star,Unknown,62.71307609,174.4053977,,,,56710,,,,,,UMa,7.24,0.38,,
56764,Star,Unknown,-60.98314626,174.4079469,,,,56711,,,,,,Cen,7.34,0.01,,
56765,Star,Unknown,20.03537158,174.4154253,,,,56712,,,,,,Leo,9.98,1.193,,
56766,Star,Unknown,-28.85134684,174.4183448,,,,56713,,,,,,Hya,9.43,0.755,,
56767,Star,Unknown,-50.56948664,174.4202445,,,,56714,,,,,,Cen,8.12,1.578,,
56768,Star,Unknown,-48.62346414,174.4220267,,,,56715,,,,,,Cen,10.81,1.293,,
56769,Star,Unknown,77.59569891,174.4263231,,,,56716,,,,,,Cam;Dra,6.49,1.61,,
56770,Star,Unknown,21.69171652,174.4266901,,,,56717,,,,,,Leo,8.93,0.371,,
56771,Star,Unknown,-8.15107613,174.4275061,,,,56718,,,,,,Crt,8.75,1.571,,
56772,Star,Unknown,-39.37218556,174.4369378,,,,56719,,,,,,Cen,10.13,0.799,,
56773,Star,Unknown,15.14299904,174.4374937,,,,56720,,,,,,Leo,8.85,0.637,,
56774,Star,Unknown,-31.21865623,174.4443927,,,,56721,,,,,,Hya,6.92,0.858,,
56775,Star,Unknown,41.30750086,174.4482747,,,,56722,,,,,,UMa,9.24,0.413,,
56776,Star,Unknown,-62.46854805,174.4496651,,,,56723,,,,,,Cen,8.05,0.019,,
56777,Star,Unknown,4.32328931,174.4501826,,,,56724,,,,,,Vir,9.37,1.445,,
56778,Star,Unknown,-52.89118517,174.4497185,,,,56725,,,,,,Cen,7.87,0.638,,
56779,Star,Unknown,-63.32320142,174.4518111,,,,56726,,,,,,Cen,7.14,-0.012,,
56780,Star,Unknown,-67.62037903,174.4515764,,,,56727,,,,,,Mus,5.94,1.013,,
56781,Star,Unknown,-79.24211301,174.455085,,,,56728,,,,,,Cha,8.9,1.54,,
56782,Star,Unknown,41.82559371,174.4616392,,,,56729,,,,,,UMa,9.81,0.743,,
56783,Star,Unknown,49.80918837,174.4664874,,,,56730,,,,,,UMa,7.91,0.533,,
56784,Star,Unknown,50.6182107,174.4708519,,,,56731,,,,,,UMa,6.14,1.068,,
56785,Star,Unknown,21.74511,174.4745718,,,,56732,,,,,,Leo,8.05,0.16,,
56786,Star,Unknown,-28.2564004,174.4818791,,,,56733,,,,,,Hya,7.75,1.644,,
56787,Star,Unknown,67.32973878,174.4858631,,,,56734,,,,,,Dra,9.83,0.348,,
56788,Star,Unknown,-9.83485889,174.4864066,,,,56735,,,,,,Crt,8.13,0.452,,
56789,Star,Unknown,15.77689569,174.4908823,,,,56736,,,,,,Leo,8.8,-0.041,,
56790,Star,Unknown,-35.6621218,174.4914247,,,,56737,,,,,,Cen;Hya,11.17,,,
56791,Star,Unknown,-1.59943551,174.4962654,,,,56738,,,,,,Vir,7.61,0.561,,
56792,Star,Unknown,12.95744213,174.5021771,,,,56739,,,,,,Leo,7.41,1.394,,
56793,Star,Unknown,-54.70310999,174.5059951,,,,56740,,,,,,Cen,7.86,1.007,,
56794,Star,Unknown,-37.67669439,174.507621,,,,56741,,,,,,Cen,9.03,0.599,,
56795,Star,Unknown,16.54338348,174.5086017,,,,56742,,,,,,Leo,11.55,,,
56796,Star,Unknown,-65.65587507,174.5158193,,,,56743,,,,,,Mus,7.4,0.1,,
56797,Star,Unknown,-41.05300444,174.5162833,,,,56744,,,,,,Cen,8.97,1.018,,
56798,Star,Unknown,39.55585194,174.5194846,,,,56745,,,,,,UMa,9.92,0.6,,
56799,Star,Unknown,-18.19180036,174.5205935,,,,56746,,,,,,Crt,7.42,0.079,,
56800,Star,Unknown,3.62190468,174.5211363,,,,56747,,,,,,Vir,8.28,1.014,,
56801,Star,Unknown,-45.13891886,174.5212881,,,,56748,,,,,,Cen,9.03,-0.054,,
56802,Star,Unknown,49.62749375,174.5213718,,,,56749,,,,,,UMa,8.85,0.594,,
56803,Star,Unknown,31.88083809,174.5233017,,,,56750,,,,,,UMa,7.11,0.411,,
56804,Star,Unknown,40.77616845,174.5247132,,,,56751,,,,,,UMa,10.33,0.569,,
56805,Star,Unknown,-52.73789572,174.5275482,,,,56752,,,,,,Cen,8.1,1.327,,
56806,Star,Unknown,32.77161246,174.5285745,,,,56753,,,,,,UMa,10.82,0.522,,
56807,Star,Unknown,-61.82656332,174.5303969,,,,56754,,,,,,Cen,5.15,-0.04,,
56808,Star,Unknown,1.9263642,174.5391611,,,,56755,,,,,,Vir,9.31,0.574,,
56809,Star,Unknown,8.88379173,174.540963,,,,56756,,,,,,Vir,6.18,1.081,,
56810,Star,Unknown,-63.19683503,174.5413124,,,,56757,,,,,,Cen,7.32,0.003,,
56811,Star,Unknown,24.47477979,174.5420896,,,,56758,,,,,,Leo,8.87,0.391,,
56812,Star,Unknown,-45.7495279,174.5454797,,,,56759,,,,,,Cen,7.16,0.27,,
56813,Star,Unknown,-51.57542874,174.5460846,,,,56760,,,,,,Cen,8.89,0.771,,
56814,Star,Unknown,21.87165809,174.5488549,,,,56761,,,,,,Leo,8.1,1.33,,
56815,Star,Unknown,-28.29061538,174.5505636,,,,56762,,,,,,Hya,7.57,1.136,,
56816,Star,Unknown,-57.06805379,174.5542601,,,,56763,,,,,,Cen,8.79,0.984,,
56817,Star,Unknown,-18.92626102,174.5658641,,,,56764,,,,,,Crt,9.16,1.143,,
56818,Star,Unknown,61.63145992,174.5765561,,,,56765,,,,,,UMa,9.14,1.277,,
56819,Star,Unknown,38.02839374,174.5787178,,,,56766,,,,,,UMa,10.09,0.674,,
56820,Star,Unknown,70.48768019,174.5813129,,,,56767,,,,,,Dra,9.37,0.6,,
56821,Star,Unknown,38.75468828,174.580695,,,,56768,,,,,,UMa,8.83,0.188,,
56822,Star,Unknown,-63.37274719,174.5848422,,,,56769,,,,,,Cen,6.46,0.043,,
56823,Star,Unknown,43.62542859,174.585708,,,59 UMa,56770,,,,,,UMa,5.56,0.348,,
56824,Star,Unknown,-33.60566359,174.5870849,,,,56772,,,,,,Hya,7.28,0.056,,
56825,Star,Unknown,-60.65411407,174.5873696,,,,56771,,,,,,Cen,7.69,1.7,,
56826,Star,Unknown,64.17682731,174.5936909,,,,56773,,,,,,UMa,7.78,0.067,,
56827,Star,Unknown,-38.47773768,174.5965271,,,,56774,,,,,,Cen,9.09,1.126,,
56828,Star,Unknown,-2.43590128,174.6002841,,,,56775,,,,,,Vir,6.22,1.119,,
56829,Star,Unknown,-50.19986613,174.6022506,,,,56776,,,,,,Cen,9.18,1.447,,
56830,Star,Unknown,59.09920837,174.608337,,,,56777,,,,,,UMa,8.51,1.165,,
56831,Star,Unknown,-10.93047851,174.6130534,,,,56778,,,,,,Crt,8.52,1.368,,
56832,Star,Unknown,8.13429851,174.6150318,,ome Vir,1 Vir,56779,,,,,,Vir,5.24,1.499,,
56833,Star,Unknown,20.10052776,174.6156541,,,,56780,,,,,,Leo,8.68,0.23,,
56834,Star,Unknown,-48.43599551,174.6174677,,,,56781,,,,,,Cen,8.42,0.989,,
56835,Star,Unknown,13.92719001,174.6229367,,,,56782,,,,,,Leo,8.86,1.148,,
56836,Star,Unknown,-34.22576582,174.6277383,,,,56783,,,,,,Hya,8.72,0.365,,
56837,Star,Unknown,33.62582922,174.6346762,,,,56784,,,,,,UMa,6.29,1.325,,
56838,Star,Unknown,10.56158927,174.6361562,,,,56785,,,,,,Leo,11.78,,,
56839,Star,Unknown,61.28180604,174.6363183,,,,56786,,,,,,UMa,8.42,0.458,,
56840,Star,Unknown,6.500019,174.6367499,,,,56787,,,,,,Vir,8.69,1.564,,
56841,Star,Unknown,44.08945069,174.6368489,,,,56788,,,,,,UMa,9.65,0.499,,
56842,Star,Unknown,46.83420919,174.6396372,,,60 UMa,56789,,,,,,UMa,6.09,0.401,,
56843,Star,Unknown,-66.98441397,174.6425735,,,,56790,,,,,,Mus,9.31,0.626,,
56844,Star,Unknown,-16.77091401,174.6454692,,,,56791,,,,,,Crt,8.8,0.71,,
56845,Star,Unknown,-51.26532171,174.6454601,,,,56792,,,,,,Cen,9.84,0.174,,
56846,Star,Unknown,57.39113292,174.6487508,,,,56793,,,,,,UMa,10.01,0.527,,
56847,Star,Unknown,29.75644125,174.6524661,,,,56794,,,,,,UMa,8.69,0.466,,
56848,Star,Unknown,5.76850503,174.6546241,,,,56795,,,,,,Vir,9.18,0.615,,
56849,Star,Unknown,25.01201649,174.6563639,,,,56796,,,,,,Leo,11.67,-0.139,,
56850,Star,Unknown,-72.36869719,174.6580866,,,,56797,,,,,,Mus,7.03,0.193,,
56851,Star,Unknown,35.59655308,174.6589067,,,,56799,,,,,,UMa,9.19,0.407,,
56852,Star,Unknown,-11.23926703,174.6591213,,,,56798,,,,,,Crt,8.73,0.659,,
56853,Star,Unknown,70.73786106,174.6613845,,,,56800,,,,,,Dra,9.17,0.961,,
56854,Star,Unknown,-16.19985721,174.6653786,,,,56801,,,,,,Crt,8.51,0.509,,
56855,Star,Unknown,-13.20194292,174.6667364,,iot Crt,24 Crt,56802,,,,,,Crt,5.48,0.52,,
56856,Star,Unknown,34.73405887,174.6742337,,,,56803,,,,,,UMa,9.86,0.557,,
56857,Star,Unknown,38.64951331,174.6830452,,,,56805,,,,,,UMa,8.92,1.22,,
56858,Star,Unknown,23.33060656,174.683856,,,,56806,,,,,,Leo,7.53,0.96,,
56859,Star,Unknown,14.65200923,174.6856874,,,,56807,,,,,,Leo,9.31,0.474,,
56860,Star,Unknown,4.42652547,174.6856765,,,,56808,,,,,,Vir,8.54,0.43,,
56861,Star,Unknown,45.10841554,174.687087,,,,56809,,,,,,UMa,6.29,0.566,,
56862,Star,Unknown,15.41933404,174.6898613,,,,56810,,,,,,Leo,8.57,1.392,,
56863,Star,Unknown,-15.07017532,174.6916453,,,,56811,,,,,,Crt,8.07,0.505,,
56864,Star,Unknown,7.39573957,174.6946133,,,,56812,,,,,,Vir,8.85,0.991,,
56865,Star,Unknown,-40.30311945,174.6959954,,,,56813,,,,,,Cen,6.95,0.964,,
56866,Star,Unknown,-47.85123415,174.6991056,,,,56814,,,,,,Cen,7.09,1.301,,
56867,Star,Unknown,55.11352517,174.7005267,,,,56815,,,,,,UMa,9.96,0.825,,
56868,Star,Unknown,64.34696553,174.7047397,,,,56816,,,,,,UMa,6.49,0.154,,
56869,Star,Unknown,-7.60004317,174.7059495,,,,56817,,,,,,Crt,8.32,0.446,,
56870,Star,Unknown,39.17257928,174.7080026,,,,56818,,,,,,UMa,7.32,1.621,,
56871,Star,Unknown,-45.36257402,174.7113775,,,,56819,,,,,,Cen,9.3,0.664,,
56872,Star,Unknown,43.21367112,174.7132537,,,,56820,,,,,,UMa,10.13,1.115,,
56873,Star,Unknown,17.10166364,174.7168262,,,,56821,,,,,,Leo,8.53,0.99,,
56874,Star,Unknown,-70.8837772,174.721447,,,,56822,,,,,,Mus,8.21,0.091,,
56875,Star,Unknown,-21.17381853,174.7254967,,,,56823,,,,,,Crt,7.89,0.187,,
56876,Star,Unknown,-12.13845347,174.730372,,,,56824,,,,,,Crt,9.37,1,,
56877,Star,Unknown,23.80599795,174.7307947,,,,56825,,,,,,Leo,9.15,0.317,,
56878,Star,Unknown,40.25187304,174.7355891,,,,56826,,,,,,UMa,7.76,0.446,,
56879,Star,Unknown,41.14301868,174.7384392,,,,56827,,,,,,UMa,7.77,0.518,,
56880,Star,Unknown,80.74353418,174.7406224,,,,56828,,,,,,Cam,8.9,0.966,,
56881,Star,Unknown,42.32880651,174.74882,,,,56829,,,,,,UMa,8.22,0.98,,
56882,Star,Unknown,-24.72109294,174.7518415,,,,56830,,,,,,Crt,6.4,0.821,,
56883,Star,Unknown,-15.03225255,174.7525792,,,,56831,,,,,,Crt,8.52,0.52,,
56884,Star,Unknown,6.05790228,174.7541694,,,,56832,,,,,,Vir,7.6,0.71,,
56885,Star,Unknown,-63.4297388,174.7636563,,,,56833,,,,,,Cen,8.08,0.047,,
56886,Star,Unknown,-24.3056976,174.7643819,,,,56834,,,,,,Crt,8.24,1.336,,
56887,Star,Unknown,-16.6122674,174.7734,,,,56835,,,,,,Crt,7.78,1.574,,
56888,Star,Unknown,-13.41472179,174.7749786,,,,56836,,,,,,Crt,9.56,1.556,,
56889,Star,Unknown,44.30563862,174.775913,,,,56837,,,,,,UMa,8.45,0.691,,
56890,Star,Unknown,-27.69621171,174.7840112,,,,56838,,,,,,Hya,10,1.213,,
56891,Star,Unknown,-58.59773097,174.7879573,,,,56839,,,,,,Cen,7.15,1.052,,
56892,Star,Unknown,17.83827552,174.7928531,,,,56840,,,,,,Leo,8.01,0.523,,
56893,Star,Unknown,-57.7395267,174.7944111,,,,56841,,,,,,Cen,6.97,-0.023,,
56894,Star,Unknown,-51.89677992,174.8024225,,,,56842,,,,,,Cen,8.44,0.649,,
56895,Star,Unknown,26.66073295,174.8077692,,,,56843,,,,,,Leo,10.73,0.64,,
56896,Star,Unknown,58.1643409,174.8112327,,,,56844,,,,,,UMa,9.49,0.43,,
56897,Star,Unknown,-30.34895749,174.820278,,,,56845,,,,,,Hya,8.39,0.828,,
56898,Star,Unknown,-26.84446202,174.8273327,,,,56846,,,,,,Hya,8,1.531,,
56899,Star,Unknown,-73.81316475,174.8281764,,,,56847,,,,,,Mus,9.05,0.465,,
56900,Star,Unknown,-4.13727017,174.8304918,,,,56848,,,,,,Vir,8.63,1.086,,
56901,Star,Unknown,68.85054515,174.8323435,,,,56849,,,,,,Dra,8.18,0.43,,
56902,Star,Unknown,26.21023949,174.8389885,,,,56850,,,,,,Leo,10.62,0.418,,
56903,Star,Unknown,-39.38544449,174.8426511,,,,56851,,,,,,Cen,7.87,0.946,,
56904,Star,Unknown,-24.896425,174.8429061,,,,56852,,,,,,Crt,7.61,0.993,,
56905,Star,Unknown,-51.42462883,174.8458318,,,,56853,,,,,,Cen,7.44,1.582,,
56906,Star,Unknown,52.18761134,174.8481472,,,,56854,,,,,,UMa,8.51,0.52,,
56907,Star,Unknown,52.18411945,174.8505441,,,,56855,,,,,,UMa,10.55,0.724,,
56908,Star,Unknown,1.54538517,174.8534006,,,,56856,,,,,,Vir,9.7,0.529,,
56909,Star,Unknown,-48.48156915,174.8566581,,,,56857,,,,,,Cen,8.98,0.87,,
56910,Star,Unknown,16.53783029,174.8625061,,,,56858,,,,,,Leo,8.37,1.14,,
56911,Star,Unknown,2.84654145,174.8685204,,,,56859,,,,,,Vir,8.33,0.544,,
56912,Star,Unknown,25.3015072,174.8689394,,,,56860,,,,,,Leo,7.78,0.586,,
56913,Star,Unknown,14.36972393,174.8717105,,,,56861,,,,,,Leo,9.65,0.849,,
56914,Star,Unknown,-37.43144868,174.8725938,,,,56863,,,,,,Cen,7.42,0.48,,
56915,Star,Unknown,-65.39776594,174.8733043,,,12 Mus,56862,,,,,,Mus,5.01,0.804,,
56916,Star,Unknown,-13.18436838,174.8756896,,,,56864,,,,,,Crt,6.8,0.987,,
56917,Star,Unknown,21.31290528,174.8814834,,,,56865,,,,,,Leo,8.3,1.03,,
56918,Star,Unknown,-52.54073012,174.8845111,,,,56866,,,,,,Cen,8.95,1.045,,
56919,Star,Unknown,65.83265492,174.8889984,,,,56867,,,,,,Dra;UMa,10.07,0.75,,
56920,Star,Unknown,-30.48384145,174.8888558,,,,56869,,,,,,Hya,9.43,0.749,,
56921,Star,Unknown,-52.72771832,174.888604,,,,56868,,,,,,Cen,8.67,0.601,,
56922,Star,Unknown,-14.07612691,174.8931674,,,,56870,,,,,,Crt,10.53,0.645,,
56923,Star,Unknown,-57.26290805,174.8956421,,,,56871,,,,,,Cen,8.64,0.95,,
56924,Star,Unknown,19.00016896,174.8968283,,,,56872,,,,,,Leo,8.5,0.35,,
56925,Star,Unknown,-17.57118725,174.9006619,,,,56873,,,,,,Crt,9.16,0.824,,
56926,Star,Unknown,53.76602639,174.9009748,,,,56874,,,,,,UMa,9.59,0.979,,
56927,Star,Unknown,18.99673481,174.9020797,,,,56875,,,,,,Leo,7.2,0.42,,
56928,Star,Unknown,-35.23253588,174.9024581,,,,56876,,,,,,Hya,7.82,0.711,,
56929,Star,Unknown,-55.61309119,174.9036165,,,,56877,,,,,,Cen,8.63,0.98,,
56930,Star,Unknown,26.95658569,174.9076882,,,,56878,,,,,,Leo,8.23,0.659,,
56931,Star,Unknown,72.54999435,174.9081991,,,,56879,,,,,,Dra,9.22,0.08,,
56932,Star,Unknown,-32.5990209,174.9087198,,,,56880,,,,,,Hya,9.02,0.987,,
56933,Star,Unknown,45.94208188,174.9092795,,,,56881,,,,,,UMa,10.78,0.598,,
56934,Star,Unknown,17.90429759,174.9109977,,,,56882,,,,,,Leo,8.19,1.41,,
56935,Star,Unknown,-9.46617597,174.914696,,,,56883,,,,,,Crt,7.39,1.036,,
56936,Star,Unknown,-4.9844683,174.9158205,,,,56884,,,,,,Vir,8.82,0.673,,
56937,Star,Unknown,48.79266232,174.9211755,,,,56885,,,,,,UMa,10.21,0.695,,
56938,Star,Unknown,44.51898882,174.9348351,,,,56886,,,,,,UMa,8.32,0.93,,
56939,Star,Unknown,-44.6417933,174.936293,,,,56887,,,,,,Cen,8.64,0.151,,
56940,Star,Unknown,-34.98203324,174.9394797,,,,56888,,,,,,Hya,7.48,1.671,,
56941,Star,Unknown,31.0040918,174.9400485,,,,56889,,,,,,UMa,10.94,0.57,,
56942,Star,Unknown,-63.47781041,174.941001,,,,56890,,,,,,Cen,8.35,0.072,,
56943,Star,Unknown,4.88081209,174.9414475,,,,56891,,,,,,Vir,8.51,0.97,,
56944,Star,Unknown,-40.8791437,174.9425012,,,,56892,,,,,,Cen,11.95,,,
56945,Star,Unknown,-45.97823869,174.9436252,,,,56893,,,,,,Cen,7.78,0.21,,
56946,Star,Unknown,-64.70148077,174.9441508,,,,56894,,,,,,Cen;Mus,8.64,0.511,,
56947,Star,Unknown,28.17796621,174.9552855,,,,56895,,,,,,Leo,9.07,0.484,,
56948,Star,Unknown,-55.72086764,174.9571116,,,,56896,,,,,,Cen,9.19,0.837,,
56949,Star,Unknown,45.15660649,174.9578117,,,,120082,,,,,,UMa,7.52,0.412,,
56950,Star,Unknown,-63.47876413,174.9581636,,,,56897,,,,,,Cen,7.6,0.062,,
56951,Star,Unknown,-47.96424767,174.9597533,,,,56898,,,,,,Cen,9.76,0.5,,
56952,Star,Unknown,-16.62022945,174.9597265,,,,56899,,,,,,Crt,6.17,1.579,,
56953,Star,Unknown,31.89072498,174.9600959,,,,56900,,,,,,UMa,10.84,0.773,,
56954,Star,Unknown,-14.46852948,174.9630062,,,,56901,,,,,,Crt,6.21,-0.007,,
56955,Star,Unknown,-45.8039051,174.9711826,,,,56902,,,,,,Cen,7.25,1.029,,
56956,Star,Unknown,-20.75246757,174.9722183,,,,56903,,,,,,Crt,9.89,0.85,,
