ra,dec,constellation
252.555963,+03.782326,OPH
252.805881,+03.785213,OPH
252.794259,+04.785146,OPH
252.782602,+05.785078,OPH
252.770904,+06.785011,OPH
252.759158,+07.784943,OPH
252.747354,+08.784875,OPH
252.735488,+09.784806,OPH
252.723549,+10.784737,OPH
252.711531,+11.784668,OPH
252.70145,+12.617943,OPH
253.450773,+12.626622,OPH
254.44991,+12.638249,OPH
255.449091,+12.649936,OPH
256.448319,+12.661679,OPH
257.447591,+12.673474,OPH
258.446909,+12.685318,OPH
259.446273,+12.697208,OPH
260.195828,+12.706153,OPH
260.193733,+12.872807,OPH
260.18111,+13.872731,OPH
260.176878,+14.206039,OPH
260.42672,+14.209026,OPH
261.426118,+14.220995,OPH
262.42557,+14.232998,OPH
263.425074,+14.245032,OPH
264.424631,+14.257093,OPH
265.42424,+14.269178,OPH
266.423904,+14.281283,OPH
267.423621,+14.293404,OPH
268.423392,+14.305537,OPH
269.423216,+14.317679,OPH
270.423095,+14.329827,OPH
271.423028,+14.341975,OPH
272.423014,+14.354122,OPH
273.423056,+14.366262,OPH
274.423152,+14.378393,OPH
275.17326,+14.387482,OPH
275.177556,+14.054175,OPH
275.190371,+13.054253,OPH
275.203082,+12.054330,OPH
275.453115,+12.057357,OPH
276.453274,+12.069457,OPH
277.453479,+12.081536,OPH
278.453728,+12.093590,OPH
279.454025,+12.105616,OPH
280.454366,+12.117610,OPH
281.388059,+12.128772,OPH
281.400499,+11.128846,OPH
281.412857,+10.128920,OPH
281.425137,+09.128993,OPH
281.437349,+08.129066,OPH
281.4495,+07.129139,OPH
281.458578,+06.379193,OPH
280.525089,+06.368033,OPH
279.524946,+06.356041,OPH
278.524825,+06.344018,OPH
277.524731,+06.331965,OPH
276.524658,+06.319888,OPH
275.52461,+06.307790,OPH
275.274602,+06.304763,OPH
275.277665,+06.054781,OPH
275.28989,+05.054855,OPH
275.295987,+04.554892,OPH
275.545989,+04.557919,OPH
276.546003,+04.570017,OPH
277.546035,+04.582094,OPH
277.921052,+04.586616,OPH
277.927113,+04.086653,OPH
277.939215,+03.086726,OPH
277.564212,+03.082204,OPH
276.564216,+03.070127,OPH
275.564229,+03.058030,OPH
275.314235,+03.055003,OPH
275.32637,+02.055076,OPH
275.33849,+01.055150,OPH
275.350602,+00.055223,OPH
274.600656,+00.046135,OPH
273.600729,+00.034007,OPH
272.600804,+00.021868,OPH
271.600876,+00.009722,OPH
270.600951,-00.002426,OPH
269.601024,-00.014574,OPH
269.101062,-00.020646,OPH
269.113206,-01.020573,OPH
269.125359,-02.020499,OPH
269.137526,-03.020425,OPH
269.149716,-04.020351,OPH
269.64969,-04.014278,OPH
270.649625,-04.002130,OPH
271.149588,-03.996056,OPH
271.161812,-04.995982,OPH
271.174073,-05.995907,OPH
271.18638,-06.995833,OPH
271.198739,-07.995758,OPH
271.211159,-08.995682,OPH
271.223648,-09.995606,OPH
270.723689,-10.001681,OPH
269.723741,-10.013829,OPH
268.723755,-10.025973,OPH
267.723732,-10.038109,OPH
266.723672,-10.050234,OPH
266.736209,-11.050158,OPH
266.744614,-11.716774,OPH
265.744488,-11.728884,OPH
265.494449,-11.731909,OPH
265.486059,-11.065293,OPH
265.473543,-10.065369,OPH
264.723438,-10.074435,OPH
263.723265,-10.086504,OPH
262.723053,-10.098547,OPH
261.722804,-10.110560,OPH
260.722517,-10.122539,OPH
259.722192,-10.134481,OPH
259.222016,-10.140437,OPH
259.234332,-11.140364,OPH
259.246734,-12.140290,OPH
259.259229,-13.140216,OPH
259.271828,-14.140141,OPH
259.284536,-15.140065,OPH
259.297365,-16.139989,OPH
259.797671,-16.134031,OPH
260.798238,-16.122086,OPH
261.798742,-16.110104,OPH
262.799189,-16.098089,OPH
263.799571,-16.086044,OPH
264.799895,-16.073974,OPH
265.800156,-16.061881,OPH
265.813324,-17.061801,OPH
265.826637,-18.061721,OPH
265.8401,-19.061639,OPH
265.853727,-20.061557,OPH
265.867529,-21.061473,OPH
265.881517,-22.061389,OPH
265.895704,-23.061303,OPH
265.910106,-24.061216,OPH
265.924733,-25.061127,OPH
265.939599,-26.061037,OPH
265.954722,-27.060946,OPH
265.970118,-28.060853,OPH
265.985802,-29.060758,OPH
266.001794,-30.060661,OPH
265.001219,-30.072758,OPH
264.000519,-30.084833,OPH
262.999699,-30.096883,OPH
261.998756,-30.108905,OPH
260.99769,-30.120894,OPH
259.996503,-30.132847,OPH
258.995194,-30.144760,OPH
257.993765,-30.156629,OPH
256.992213,-30.168452,OPH
255.990542,-30.180224,OPH
254.988748,-30.191941,OPH
253.986837,-30.203601,OPH
253.235325,-30.212305,OPH
253.220003,-29.212394,OPH
253.204975,-28.212481,OPH
253.190229,-27.212566,OPH
253.175743,-26.212650,OPH
253.161506,-25.212732,OPH
253.155642,-24.796099,OPH
252.905232,-24.798991,OPH
251.903535,-24.810519,OPH
250.901742,-24.821978,OPH
249.899857,-24.833365,OPH
248.897879,-24.844676,OPH
247.895808,-24.855908,OPH
246.893646,-24.867057,OPH
